CustomerID,Date,Amount,Category,Location,Payment_Method
421,2023-11-03,13.9,,,Debit Card
117,2024-02-07,411.85,Books,Phoenix,Cash
388,2024-04-13,917.42,Clothing,Chicago,Debit Card
483,2022-08-03,871.75,,New York,PayPal
448,2024-01-26,9.46,Home,Chicago,Debit Card
352,2024-02-21,1555.07,,Chicago,PayPal
291,2022-05-23,298.92,Home,Phoenix,
468,2023-02-05,1960.15,Books,Houston,Credit Card
97,2022-12-03,1134.73,,,PayPal
54,2022-07-01,54.44,,New York,Debit Card
467,2022-10-18,403.84,Toys,,Cash
30,2022-01-12,335.37,Beauty,Houston,Debit Card
67,2023-05-05,1483.72,Beauty,,Debit Card
106,2024-04-17,1416.44,,Los Angeles,Cash
74,2024-04-24,792.47,Books,Phoenix,PayPal
451,2023-04-19,1148.03,Clothing,Chicago,
234,2024-05-12,1420.41,Toys,Houston,Cash
436,2022-09-13,350.95,Beauty,Houston,Credit Card
94,2022-04-08,781.04,Electronics,Los Angeles,Debit Card
322,2023-11-14,1831.76,Books,Houston,Credit Card
284,2023-01-13,143.83,Clothing,Phoenix,PayPal
85,2023-06-03,79.72,Electronics,New York,
59,2022-05-20,647.49,,Houston,Credit Card
281,2024-01-01,1899.54,Grocery,Houston,PayPal
88,2023-09-14,192.04,Toys,New York,Cash
87,2024-02-21,12.53,Toys,Los Angeles,Credit Card
111,2023-11-23,1059.92,,,Credit Card
416,2023-11-10,1429.98,Clothing,Houston,
27,2022-02-19,1542.54,Books,Los Angeles,PayPal
103,2023-03-08,46.17,Electronics,Chicago,Debit Card
33,2022-04-09,1591.82,Grocery,,Debit Card
263,2022-12-01,638.59,Books,Phoenix,Debit Card
203,2022-05-04,457.14,Clothing,Chicago,PayPal
206,2022-01-13,772.27,,Los Angeles,Credit Card
143,2023-01-13,78.32,Books,Houston,PayPal
256,2022-04-15,1422.19,Grocery,Chicago,Credit Card
324,2023-11-26,1848.35,Grocery,Chicago,Debit Card
453,2024-05-21,1329.4,Clothing,Chicago,Credit Card
300,2023-06-08,1277.59,Books,Phoenix,Cash
7,2023-09-24,1515.47,Clothing,Chicago,Debit Card
388,2022-03-23,110.45,Home,Houston,PayPal
193,2022-02-08,468.51,,,PayPal
163,2024-02-18,69.61,Beauty,,PayPal
118,2022-12-06,678.88,Books,Phoenix,Credit Card
341,2024-03-31,1371.57,Books,Phoenix,Credit Card
94,2022-01-07,119.88,,New York,Debit Card
73,2022-05-09,174.44,,,Debit Card
41,2023-04-24,616.04,Books,Los Angeles,Credit Card
128,2023-08-14,891.03,Books,Chicago,Credit Card
498,2023-01-22,327.21,,Houston,Cash
222,2024-04-19,1907.05,,New York,Credit Card
43,2022-11-04,1186.32,Grocery,Phoenix,
195,2023-04-10,559.28,,Phoenix,Credit Card
70,2022-07-20,301.0,Books,New York,Credit Card
374,2023-05-19,803.16,Beauty,Houston,
251,2023-08-26,133.18,Electronics,New York,Credit Card
84,2023-03-23,1913.76,Home,Phoenix,
353,2022-03-01,1298.32,Beauty,,Debit Card
18,2023-01-06,1258.21,Electronics,,
134,2023-11-29,286.21,Books,Phoenix,Cash
431,2022-04-30,1539.65,Beauty,Houston,
462,2022-07-13,1750.77,Grocery,,Credit Card
155,2023-06-30,1313.56,Beauty,Phoenix,PayPal
386,2024-01-16,1737.53,Clothing,,Cash
87,2022-01-02,184.71,Beauty,Phoenix,Credit Card
376,2022-06-30,743.05,Grocery,Los Angeles,Credit Card
486,2023-08-04,1626.88,Grocery,Los Angeles,Credit Card
415,2022-09-23,1965.72,Beauty,Houston,
56,2022-06-20,150.42,Clothing,Houston,Credit Card
176,2023-05-12,1342.34,Clothing,New York,Credit Card
490,2022-02-12,184.65,,,Credit Card
267,2024-02-19,524.33,,Houston,PayPal
173,2022-12-18,1998.88,Books,Chicago,
313,2022-12-31,1744.89,Clothing,New York,Credit Card
206,2022-05-23,41.62,Clothing,,Cash
359,2022-09-12,730.54,,Phoenix,Credit Card
2,2024-04-12,637.59,Home,,Credit Card
377,2023-03-31,459.45,,Houston,
42,2023-05-03,1973.61,Clothing,,Credit Card
100,2023-06-17,1751.23,,New York,Debit Card
45,2023-11-21,1992.57,,Los Angeles,Credit Card
247,2022-09-04,479.15,Grocery,,
55,2024-01-03,48.74,Home,Houston,PayPal
132,2023-11-18,237.43,Grocery,Phoenix,
47,2022-12-07,1742.6,Clothing,,PayPal
368,2024-01-13,757.12,,,Credit Card
115,2022-10-25,166.24,Clothing,Chicago,
97,2022-04-29,1141.41,Grocery,,PayPal
296,2022-11-15,114.39,,Los Angeles,Credit Card
164,2024-03-27,1355.4,Grocery,Phoenix,
114,2022-01-10,1071.97,,Chicago,Debit Card
152,2023-05-27,1356.76,Grocery,Phoenix,PayPal
341,2024-04-27,1402.96,Home,Chicago,Cash
64,2024-05-18,1410.11,,,Debit Card
361,2022-03-02,1962.1,Home,Los Angeles,
376,2022-08-19,1397.82,Electronics,,Debit Card
373,2024-04-14,1315.09,Grocery,New York,Cash
217,2022-12-23,1513.01,Beauty,New York,Cash
145,2022-07-19,1399.23,,Houston,Credit Card
386,2024-04-04,98.79,Toys,Houston,
71,2023-05-10,575.07,Grocery,Los Angeles,Debit Card
101,2022-01-10,718.07,Clothing,,Debit Card
219,2022-06-22,1851.23,Clothing,Chicago,Credit Card
27,2023-06-12,1296.7,Beauty,Los Angeles,
126,2023-05-16,598.41,Grocery,,
355,2023-11-18,1313.62,,,
324,2023-01-12,13.32,Clothing,New York,Credit Card
343,2022-08-19,36.28,,Chicago,
407,2023-01-29,963.22,Beauty,Chicago,Cash
285,2024-03-13,1622.51,,New York,Cash
276,2024-03-20,1299.92,Books,,Credit Card
307,2022-01-06,1104.99,Home,New York,Credit Card
106,2022-03-31,1120.62,Electronics,New York,Credit Card
187,2022-06-25,840.33,Electronics,Los Angeles,PayPal
485,2024-03-12,579.73,,Houston,Debit Card
356,2022-12-27,1208.41,,Los Angeles,
420,2022-05-26,592.42,Books,Los Angeles,Cash
303,2022-05-12,1455.5,Beauty,New York,Cash
196,2022-06-17,794.12,Clothing,Chicago,
356,2022-07-28,131.82,Toys,,
366,2023-11-05,1292.02,,Phoenix,Debit Card
79,2024-03-17,861.59,Electronics,Phoenix,Debit Card
64,2023-12-02,1092.22,Clothing,Chicago,
466,2022-10-07,284.12,Books,Chicago,Credit Card
497,2022-04-18,1563.29,Clothing,Los Angeles,Cash
157,2024-04-06,974.13,,Chicago,
145,2023-09-15,189.12,Electronics,Los Angeles,PayPal
200,2024-04-05,1480.01,,Phoenix,Cash
207,2022-05-11,510.71,,,Debit Card
74,2024-01-24,527.41,Home,,Debit Card
215,2022-07-07,872.31,Home,,Credit Card
142,2023-06-18,1882.77,Books,Chicago,
486,2024-02-29,618.6,Clothing,,Credit Card
123,2022-06-19,1146.39,Clothing,,PayPal
253,2022-01-11,1923.95,Beauty,,Cash
70,2023-06-12,1367.09,,,Credit Card
316,2024-05-01,1489.29,Beauty,,Cash
126,2023-11-09,1901.25,,,Cash
230,2023-11-22,1859.67,,Los Angeles,Debit Card
430,2022-12-28,1904.49,Beauty,Houston,Credit Card
497,2023-11-27,492.03,,,Credit Card
248,2022-08-07,-5.51,Beauty,Los Angeles,PayPal
492,2024-04-25,1785.77,,Phoenix,Credit Card
4,2022-12-03,589.68,Clothing,New York,PayPal
96,2022-01-10,193.69,,Los Angeles,Credit Card
461,2022-05-07,1825.35,Electronics,Los Angeles,
241,2022-11-03,722.64,Grocery,Phoenix,PayPal
453,2022-07-23,212.44,Toys,New York,Debit Card
381,2022-02-02,312.23,Books,Houston,
61,2023-07-18,986.09,Grocery,Chicago,Credit Card
473,2024-04-25,771.59,Clothing,New York,Credit Card
177,2024-02-25,1365.72,Electronics,,PayPal
306,2023-03-21,955.19,Toys,Houston,Credit Card
127,2024-01-17,1017.59,Books,Chicago,Credit Card
359,2024-04-20,852.61,,,Credit Card
258,2022-07-13,1985.03,Grocery,Los Angeles,Credit Card
20,2022-07-16,1857.49,Beauty,New York,Cash
443,2023-02-22,1045.19,Books,Los Angeles,PayPal
32,2023-10-22,93.83,Clothing,Chicago,PayPal
339,2022-08-06,563.49,Toys,Phoenix,Credit Card
283,2022-05-14,655.74,Home,,Cash
191,2022-10-10,412.17,Beauty,New York,Credit Card
381,2022-02-12,1168.99,Books,Los Angeles,
51,2023-07-14,1234.21,Toys,,Credit Card
104,2022-06-07,78.06,Books,Houston,Cash
457,2024-05-23,1690.64,,Chicago,PayPal
368,2023-03-23,126.09,Beauty,Phoenix,Cash
86,2023-12-15,1934.65,Toys,New York,Cash
498,2024-01-29,1627.21,,,Cash
498,2023-03-25,1498.96,Beauty,Phoenix,Credit Card
476,2023-04-12,1002.67,,Chicago,PayPal
152,2023-07-20,229.4,Books,New York,Cash
21,2022-10-12,1853.77,Toys,,Credit Card
128,2022-08-04,1064.54,Electronics,,PayPal
498,2022-03-27,1892.32,,Chicago,
460,2022-11-29,1970.38,Electronics,,PayPal
495,2022-09-20,1942.93,,,Cash
382,2023-11-01,507.26,,Los Angeles,Credit Card
138,2023-10-07,1613.54,Beauty,Los Angeles,Credit Card
372,2022-06-01,1803.36,Clothing,Houston,Debit Card
418,2022-07-13,1135.01,Grocery,,PayPal
84,2024-04-17,782.34,Books,New York,Debit Card
126,2023-10-23,1940.47,Clothing,,Cash
385,2023-09-10,190.46,Beauty,New York,Credit Card
391,2022-02-14,255.68,Clothing,Chicago,Debit Card
308,2024-03-21,203.74,Home,,
72,2023-07-31,1783.7,Grocery,Chicago,PayPal
125,2023-12-10,527.59,,New York,Credit Card
53,2022-04-16,1018.2,Beauty,Los Angeles,Credit Card
13,2023-01-30,286.23,Toys,Los Angeles,
453,2022-04-26,978.56,Clothing,Los Angeles,Credit Card
145,2023-09-23,660.79,Home,New York,Credit Card
92,2022-12-09,1195.22,Beauty,Los Angeles,
320,2022-12-23,1749.56,Toys,Houston,
136,2023-12-30,1595.35,Electronics,,Debit Card
76,2023-02-04,887.86,,,Credit Card
219,2022-10-13,280.78,Home,Los Angeles,Debit Card
181,2023-03-11,957.39,Beauty,Phoenix,
411,2022-09-09,760.2,,Houston,Cash
273,2022-08-24,763.1,Beauty,Phoenix,Cash
416,2023-12-21,165.37,Home,New York,Debit Card
9,2023-05-01,1914.81,Clothing,New York,PayPal
435,2024-04-18,270.09,,Los Angeles,Cash
468,2022-08-04,1653.92,Electronics,,Debit Card
357,2023-01-22,1463.49,Beauty,Chicago,Credit Card
340,2023-05-04,1673.25,Grocery,New York,Debit Card
41,2022-01-13,1134.06,Beauty,Los Angeles,Debit Card
72,2023-12-17,1897.02,,Houston,
401,2022-01-14,566.41,Grocery,New York,
385,2022-06-14,11.84,Beauty,,Credit Card
425,2023-08-09,998.76,Books,Houston,Debit Card
48,2022-05-09,1483.7,Beauty,Phoenix,Credit Card
95,2023-07-27,1206.22,Clothing,,
161,2023-02-19,1652.78,Grocery,New York,PayPal
100,2022-04-17,146.4,Home,New York,Debit Card
278,2022-08-05,1190.19,Toys,Los Angeles,Cash
476,2023-08-07,1125.24,,New York,Credit Card
484,2023-01-01,1500.88,Beauty,Phoenix,Debit Card
201,2022-05-13,1402.34,Clothing,Chicago,Credit Card
258,2024-04-06,1547.87,Electronics,Phoenix,Credit Card
445,2022-10-25,314.06,,New York,
368,2022-08-09,1613.03,Grocery,,
494,2024-01-17,1213.57,,,PayPal
68,2023-01-04,1243.18,Beauty,New York,
199,2023-09-18,1209.82,Grocery,Phoenix,
50,2022-05-27,1530.3,Toys,Phoenix,Credit Card
233,2022-10-30,314.56,Toys,Phoenix,PayPal
37,2024-03-01,916.09,,Chicago,Credit Card
72,2023-08-06,971.4,Home,,PayPal
439,2023-11-28,249.26,Home,Phoenix,Cash
192,2023-02-28,1006.94,Toys,,Credit Card
330,2024-03-20,482.08,,New York,Debit Card
149,2023-08-07,792.55,Clothing,Los Angeles,Credit Card
343,2023-04-23,931.66,,,Credit Card
93,2023-02-11,1534.12,Books,Houston,PayPal
176,2023-05-13,417.4,,New York,PayPal
280,2023-04-27,282.48,Books,Chicago,Cash
308,2022-03-05,1872.28,Home,,Credit Card
110,2022-01-24,1904.82,Beauty,Chicago,PayPal
43,2022-10-08,804.19,Toys,,
215,2023-11-17,1785.08,Grocery,,Credit Card
462,2024-02-11,586.78,Books,Chicago,Credit Card
275,2022-06-14,1930.84,Beauty,Chicago,
422,2023-09-04,389.11,Grocery,Chicago,
481,2024-04-25,1470.81,Home,New York,Debit Card
479,2022-11-21,218.35,Beauty,Chicago,Cash
231,2024-05-27,242.69,,,Cash
112,2022-07-12,834.55,,,Debit Card
460,2024-04-18,1734.19,,,Credit Card
181,2023-07-10,845.96,Home,New York,Debit Card
192,2023-09-02,316.94,Beauty,Houston,PayPal
353,2023-10-12,559.33,Clothing,New York,Credit Card
9,2023-02-26,198.39,,New York,
298,2023-11-15,572.71,Beauty,Los Angeles,Debit Card
283,2022-07-20,1711.25,Clothing,Chicago,Credit Card
421,2024-03-14,1479.72,Electronics,Chicago,Debit Card
466,2022-01-16,42.76,Home,,Cash
308,2022-06-24,1917.91,Beauty,Los Angeles,Cash
99,2023-02-07,1655.39,Beauty,Los Angeles,
373,2022-11-22,1029.73,Beauty,Los Angeles,Credit Card
65,2023-10-09,1149.64,Beauty,,
395,2022-01-29,1232.38,,New York,Cash
381,2023-04-10,1265.27,Home,Los Angeles,Debit Card
114,2023-07-03,1679.32,Beauty,,PayPal
141,2022-05-28,1251.15,Clothing,New York,Credit Card
63,2022-10-17,516.61,Grocery,New York,Credit Card
186,2022-08-01,775.51,,,Credit Card
250,2022-03-20,412.69,Beauty,Houston,PayPal
231,2022-07-04,590.5,Grocery,,Cash
438,2022-12-22,962.66,,New York,Debit Card
131,2022-07-17,1208.28,,New York,Cash
79,2023-01-09,220.72,Books,New York,PayPal
43,2022-05-10,527.86,,Los Angeles,Credit Card
283,2023-04-24,1487.84,,Houston,Cash
473,2022-06-27,387.73,Toys,Houston,Credit Card
393,2022-06-19,1586.14,,Houston,Credit Card
383,2022-11-23,1242.05,Beauty,Houston,Debit Card
192,2024-04-19,119.18,Grocery,New York,Cash
210,2024-04-26,1753.28,,Chicago,Credit Card
93,2023-03-16,1579.7,Home,Los Angeles,Credit Card
169,2023-08-05,1588.43,Books,Phoenix,Credit Card
309,2022-08-11,196.87,Toys,,Cash
414,2022-03-18,1143.64,Beauty,,Credit Card
164,2022-02-20,1603.48,,New York,PayPal
64,2023-09-08,647.02,Beauty,Los Angeles,Cash
10,2024-05-26,1147.28,Electronics,Houston,PayPal
241,2024-04-01,824.31,Toys,Chicago,PayPal
205,2024-03-04,619.48,Electronics,Houston,PayPal
233,2023-10-19,1933.98,Clothing,,PayPal
53,2022-01-11,268.86,Home,,
116,2022-07-15,1445.46,Home,,Cash
479,2022-02-23,511.97,Electronics,New York,Credit Card
39,2023-12-06,1221.63,Beauty,Chicago,
71,2022-05-03,243.84,Grocery,,Cash
495,2023-10-15,888.03,Clothing,Phoenix,Cash
245,2022-10-15,637.04,,Los Angeles,Credit Card
152,2022-12-28,1112.62,Books,,
106,2022-03-18,1943.25,Electronics,Los Angeles,Credit Card
240,2022-07-12,970.17,Home,Los Angeles,Cash
264,2024-02-18,1888.21,,,Debit Card
55,2022-08-13,1832.56,Beauty,Houston,Cash
400,2022-03-12,548.46,Grocery,,PayPal
296,2022-05-31,916.52,Clothing,,Credit Card
458,2022-10-01,47.46,,Houston,PayPal
475,2022-12-29,857.26,Grocery,Houston,Cash
171,2022-10-07,733.26,Electronics,,Credit Card
217,2022-07-13,799.41,Toys,Phoenix,Cash
222,2022-02-21,1289.15,Clothing,Los Angeles,Credit Card
19,2022-09-02,122.35,Clothing,Chicago,Debit Card
359,2023-02-06,779.7,Books,,
106,2022-07-28,688.74,Toys,,Cash
2,2023-05-31,1814.64,,,PayPal
353,2022-11-19,1359.7,Grocery,Los Angeles,PayPal
73,2023-11-14,943.95,Home,New York,Debit Card
452,2023-11-27,1518.12,Electronics,Phoenix,PayPal
299,2023-04-29,209.87,Electronics,Phoenix,
428,2023-05-31,326.28,Grocery,,Credit Card
412,2023-04-09,976.23,Home,Phoenix,PayPal
130,2022-01-14,1653.78,Toys,,PayPal
397,2024-05-13,1187.44,Clothing,Chicago,
328,2024-05-26,432.71,Grocery,Chicago,Credit Card
296,2023-03-18,712.43,Clothing,Los Angeles,Credit Card
495,2023-10-04,1354.39,,Phoenix,Debit Card
348,2022-12-06,775.96,Beauty,Chicago,PayPal
297,2022-12-18,1666.68,Clothing,Houston,Credit Card
406,2022-10-23,211.48,Electronics,Houston,
349,2022-10-24,1243.83,Grocery,Chicago,Credit Card
410,2023-04-10,72.32,Toys,,Cash
251,2023-03-17,698.03,Electronics,New York,PayPal
450,2024-05-29,999.01,,Los Angeles,Credit Card
74,2022-07-21,858.42,Clothing,Chicago,Debit Card
478,2024-04-11,1353.79,Beauty,Houston,Credit Card
51,2022-11-06,1190.05,Grocery,Phoenix,Credit Card
166,2022-05-23,1363.48,Books,Chicago,Debit Card
103,2022-03-29,587.64,,Phoenix,Debit Card
449,2022-04-09,268.61,,,PayPal
351,2023-04-25,701.93,,Houston,Credit Card
468,2024-02-25,836.05,Grocery,Phoenix,PayPal
298,2022-05-11,1237.99,Toys,New York,Credit Card
344,2023-06-15,915.04,Electronics,New York,Credit Card
333,2023-09-01,185.77,Toys,Phoenix,Credit Card
443,2024-01-29,1165.08,,,
105,2023-07-30,1478.25,,Los Angeles,Debit Card
328,2022-11-05,1252.76,Electronics,,Credit Card
103,2022-01-01,297.57,Clothing,Phoenix,Credit Card
54,2024-05-02,1006.67,Beauty,New York,Credit Card
248,2024-04-19,462.2,,Chicago,Cash
440,2022-05-07,859.03,Electronics,Los Angeles,Debit Card
337,2023-06-08,1480.75,,Los Angeles,Credit Card
149,2023-08-26,980.86,Toys,Houston,Credit Card
55,2024-04-13,843.91,Electronics,Chicago,Credit Card
200,2023-10-23,1297.35,,New York,PayPal
240,2023-04-15,546.58,Grocery,Chicago,Cash
258,2023-12-25,1045.36,,New York,Debit Card
181,2023-07-31,671.98,Grocery,Chicago,
202,2024-05-09,1286.72,Beauty,Houston,Cash
295,2023-06-04,1548.55,,Chicago,Debit Card
302,2022-12-23,1164.83,Beauty,New York,Credit Card
376,2022-04-09,1327.17,,,Credit Card
119,2024-04-07,1833.71,Books,New York,Debit Card
197,2023-03-07,1843.98,Electronics,Phoenix,PayPal
434,2023-03-29,1524.34,Electronics,Los Angeles,PayPal
231,2023-10-15,1143.3,Books,Los Angeles,PayPal
348,2022-07-26,1481.73,Beauty,,Cash
99,2022-01-25,1254.52,Clothing,Los Angeles,Credit Card
458,2023-08-05,1088.63,Clothing,Chicago,Debit Card
491,2023-10-20,1051.59,Books,,Debit Card
243,2023-01-01,1233.14,,,Debit Card
225,2023-01-21,1746.69,Clothing,Los Angeles,Cash
61,2022-02-22,1198.99,Home,New York,Debit Card
149,2022-09-15,774.76,Home,New York,Debit Card
39,2022-09-05,1704.92,,Chicago,Credit Card
280,2022-04-24,1161.37,Toys,,Credit Card
216,2022-12-09,1774.94,Electronics,Los Angeles,Debit Card
376,2024-02-15,1323.31,Electronics,Los Angeles,Credit Card
486,2023-09-17,1403.21,Electronics,Chicago,Credit Card
307,2022-03-24,1773.91,,Los Angeles,PayPal
54,2023-10-28,694.02,,Chicago,Debit Card
29,2022-07-20,1063.71,Beauty,,
283,2023-02-01,1529.02,Grocery,Houston,
71,2022-05-01,1793.26,Home,Chicago,Debit Card
471,2022-08-26,174.9,Electronics,Los Angeles,Credit Card
455,2023-07-04,1131.78,Electronics,,
30,2022-05-10,871.5,Toys,New York,PayPal
336,2022-10-27,250.73,Beauty,Houston,
40,2023-07-11,403.78,Home,,Debit Card
155,2024-03-09,1098.33,Books,Phoenix,PayPal
278,2022-02-25,686.74,Beauty,,Cash
41,2022-05-21,1681.26,,Los Angeles,PayPal
108,2024-01-13,1630.92,Grocery,New York,Debit Card
333,2022-04-27,32.79,Electronics,Chicago,PayPal
154,2022-03-28,110.04,Beauty,Houston,Credit Card
197,2022-08-18,403.52,Grocery,,Credit Card
339,2023-07-09,1523.62,Electronics,Phoenix,PayPal
465,2024-02-11,1177.83,Electronics,Chicago,
223,2024-03-12,1455.74,Electronics,,Credit Card
488,2023-11-26,567.71,,Houston,Credit Card
291,2022-09-24,316.72,Beauty,Houston,
122,2022-01-16,554.21,Toys,New York,Debit Card
152,2023-02-09,67.6,Toys,Chicago,PayPal
401,2024-03-01,1212.08,Clothing,Chicago,Cash
429,2022-07-03,882.06,Electronics,Houston,Credit Card
495,2023-10-16,1687.09,Books,Houston,Credit Card
41,2023-09-17,1098.41,Clothing,Houston,Debit Card
403,2023-05-22,245.72,Grocery,Los Angeles,Cash
120,2022-02-09,360.35,,,Credit Card
22,2022-08-22,112.23,Toys,Chicago,Credit Card
440,2023-07-08,1433.82,Books,Chicago,Credit Card
228,2022-03-21,466.33,Home,Phoenix,PayPal
349,2023-10-20,847.22,Toys,Los Angeles,Credit Card
404,2023-02-22,1793.76,Home,Houston,PayPal
83,2022-10-25,1859.92,Electronics,New York,Cash
161,2024-03-10,1481.51,Home,Los Angeles,Credit Card
17,2022-06-03,755.99,Clothing,New York,Debit Card
295,2024-01-22,830.34,Clothing,,Cash
311,2023-06-22,1035.88,Home,Chicago,Debit Card
151,2022-12-03,478.58,Home,Los Angeles,Credit Card
498,2022-09-04,884.47,Beauty,Chicago,Credit Card
259,2023-01-06,1303.19,Books,Houston,Credit Card
424,2022-05-09,1850.69,Books,,Credit Card
341,2022-09-24,1589.67,Home,Chicago,Credit Card
62,2024-02-23,1104.7,,,Credit Card
18,2022-01-25,1376.99,Clothing,Los Angeles,Cash
471,2023-03-09,702.28,Beauty,,Cash
151,2024-04-24,1795.69,Clothing,,Credit Card
472,2023-04-05,1820.46,,,Credit Card
245,2024-01-22,358.74,,New York,Debit Card
304,2023-11-22,1295.3,Beauty,Chicago,Credit Card
370,2024-03-02,184.77,Toys,Houston,PayPal
266,2023-08-17,1011.54,Beauty,Chicago,PayPal
388,2022-05-27,74.29,Books,Houston,Cash
451,2022-04-12,688.16,Grocery,New York,PayPal
225,2022-06-23,569.84,Toys,Phoenix,Credit Card
342,2022-04-09,405.75,,,Debit Card
463,2023-07-05,1595.97,Electronics,Houston,Credit Card
145,2023-08-08,847.27,,Phoenix,Debit Card
152,2024-01-04,1409.71,Clothing,Houston,Credit Card
45,2022-10-13,1460.58,Clothing,Chicago,Credit Card
114,2022-12-01,305.02,Home,Chicago,Credit Card
263,2022-03-17,1410.69,Home,New York,Credit Card
362,2022-11-22,372.7,,,
325,2022-09-09,265.12,Beauty,,Debit Card
136,2023-05-12,1625.88,,Chicago,Debit Card
449,2023-06-13,1712.89,Books,New York,Credit Card
286,2023-12-29,348.01,Beauty,,PayPal
324,2023-10-16,690.89,,,Debit Card
431,2022-10-27,1332.63,,,
183,2022-10-30,184.03,Clothing,,PayPal
229,2023-11-10,843.98,Grocery,Houston,PayPal
178,2023-12-23,247.4,,,Credit Card
352,2022-10-25,528.53,Books,,Credit Card
396,2023-11-23,628.41,Beauty,,Credit Card
134,2022-10-02,965.87,Books,Chicago,
158,2022-08-15,1140.74,Grocery,Phoenix,Debit Card
370,2024-03-10,1406.51,Home,,Cash
26,2023-01-06,1066.3,Grocery,,Cash
368,2024-03-31,314.42,Home,Chicago,Credit Card
376,2022-01-14,62.51,Electronics,,Cash
204,2022-02-13,305.46,Toys,New York,Debit Card
353,2022-10-06,1497.33,Beauty,,Credit Card
380,2022-03-28,143.82,,,
213,2023-07-09,1205.79,Grocery,New York,
201,2023-09-13,1717.2,Home,Houston,Cash
155,2022-07-27,190.36,,Houston,PayPal
114,2023-07-29,549.9,Toys,,Cash
196,2023-02-08,1902.43,,,Credit Card
296,2023-02-11,1540.12,,Chicago,Credit Card
330,2022-05-28,1617.46,Clothing,New York,Cash
443,2023-08-31,492.44,Grocery,Houston,Cash
268,2023-08-04,1518.77,Electronics,,Credit Card
160,2024-05-04,292.73,Home,,Cash
447,2024-02-13,1120.44,,Phoenix,Credit Card
334,2023-04-18,1414.83,,Phoenix,
42,2023-03-12,1395.5,Beauty,Los Angeles,Credit Card
384,2022-07-22,869.58,Clothing,New York,Credit Card
61,2022-10-29,1437.09,Toys,Phoenix,PayPal
191,2022-06-19,274.45,,,Debit Card
488,2023-06-16,1205.08,,Houston,Debit Card
475,2024-05-22,1854.96,Grocery,Phoenix,
