CustomerID,TransactionDate,Amount,ProductCategory,Location,PaymentMethod
CUST0044,2023-09-26,1079.09,Electronics,Phoenix,cash
CUST0244,2022-01-20,231.77,,los angeles,Credit Card
CUST0106,2023-12-24,1676.22,,New York,cash
CUST0206,2023-05-19,1722.57,Electronics,Chicago,CRD
CUST0013,2022-11-21,757.84,Clothing,New York,Credit Card
CUST0147,2022-09-19,1534.29,Grocery,Chicago,CRD
CUST0031,2022-11-30,354.73,Electronics,Chicago,CRD
CUST0073,2022-11-28,508.45,Clothing,New York,Debit
CUST0306,2023-05-20,1012.33,,HOUSTON,Credit Card
CUST0163,2023-02-21,121.57,Electronics,HOUSTON,
CUST0454 ,2023-08-24,1346.95,Books,,cash
CUST0065,2023-02-21,886.42,,los angeles,Debit
CUST0087,2023-07-05,,,HOUSTON,Credit Card
CUST0238,2023-09-28,571.39,Grocery,New York,Credit Card
CUST0247,2022-09-14,1677.37,Beauty,Chicago,
CUST0431,2022-02-16,314.45,,Phoenix,Credit Card
CUST0203,2024-04-30,270.7,,Chicago,CRD
CUST0259,2022-11-22,1766.7,Home,,paypal
CUST0363,2022-09-09,1321.18,Home,Chicago,Debit
CUST0307,2023-12-10,,Electronics,Phoenix,CRD
CUST0005,2023-02-28,1107.14,,,CRD
CUST0404,2023-10-29,145.82,Electronics,,
CUST0064,2024-04-12,746.52,Home,HOUSTON,Debit
CUST0416,2022-01-09,,Home,los angeles,CRD
cust0381,2023-12-28,709.22,Clothing,,cash
CUST0414,2022-08-28,1960.04,Home,New York,paypal
CUST0361,2022-08-03,4.34,Beauty,New York,paypal
CUST0253,2022-07-18,1316.28,Grocery,New York,cash
CUST0034,2023-08-07,1709.51,,,paypal
CUST0348 ,2023-11-26,1061.21,Toys,,cash
CUST0002,2023-10-19,1342.93,Electronics,,paypal
CUST0209,2023-11-28,1031.77,,Chicago,cash
CUST0453,2022-02-18,548.65,Beauty,Phoenix,CRD
CUST0201,2022-03-25,1759.0,Electronics,,Debit
CUST0217,2022-09-13,385.72,Home,Chicago,Credit Card
cust0050,2022-01-25,1180.99,Home,,paypal
CUST0243,2022-12-15,1663.36,Home,Phoenix,Debit
CUST0398,2023-03-26,1525.84,,Phoenix,Credit Card
CUST0032,2023-01-22,619.69,Clothing,,Debit
CUST0411,2022-11-05,1217.58,Beauty,New York,Credit Card
CUST0287,2024-05-20,756.73,Clothing,Phoenix,CRD
CUST0307,2023-10-01,11.32,Beauty,HOUSTON,CRD
CUST0318,2023-10-29,1874.55,Electronics,HOUSTON,cash
CUST0099,2022-01-13,1186.3,Clothing,Phoenix,Debit
CUST0065,2022-09-20,704.34,,,cash
CUST0125,2022-02-15,111.59,Toys,Phoenix,CRD
CUST0334,2022-11-15,1163.17,,,Debit
CUST0159,2022-10-26,731.35,Electronics,Phoenix,cash
CUST0075,2023-06-04,1636.56,,,Credit Card
CUST0101,2023-10-18,1816.09,Clothing,Chicago,Debit
CUST0356,2023-04-24,1195.52,Home,,cash
CUST0172,2023-03-05,650.52,Clothing,HOUSTON,Credit Card
cust0472,2022-08-24,927.74,Books,los angeles,CRD
CUST0488,2024-04-06,1477.56,Books,HOUSTON,Debit
CUST0004,2022-03-17,709.35,,New York,Debit
CUST0100,2024-02-23,713.42,Electronics,los angeles,Debit
CUST0113,2024-01-07,340.31,,los angeles,Debit
CUST0091,2022-04-14,32.2,Grocery,HOUSTON,
CUST0057,2022-08-04,603.2,Books,Chicago,paypal
CUST0482,2024-03-29,1995.37,Beauty,,Credit Card
CUST0452,2024-03-24,371.18,,HOUSTON,
CUST0307,2023-10-14,481.54,Electronics,,cash
CUST0438,2024-03-19,288.62,Books,New York,
CUST0447,2023-06-05,1936.45,,los angeles,
CUST0241,2023-09-22,120.39,,HOUSTON,
CUST0192,2023-04-21,349.79,Home,Phoenix,
CUST0490,2022-10-02,1158.19,Electronics,los angeles,Debit
CUST0232,2023-02-10,429.37,Beauty,HOUSTON,cash
CUST0432,2023-07-18,160.37,Clothing,Chicago,CRD
CUST0118,2023-04-22,1019.65,Home,HOUSTON,CRD
CUST0210,2023-05-25,627.21,Beauty,New York,Debit
CUST0136,2023-01-03,1801.97,Toys,,cash
CUST0330,2022-10-11,1852.48,Clothing,New York,Credit Card
CUST0280,2022-07-21,1346.97,Toys,Chicago,
CUST0350,2022-07-15,1408.34,Grocery,,
CUST0468,2024-02-28,591.94,Home,,CRD
CUST0421,2023-11-03,13.9,,,Debit
CUST0117,2024-02-07,411.85,Books,Phoenix,cash
CUST0388,2024-04-13,917.42,Clothing,Chicago,Debit
CUST0483,2022-08-03,871.75,,New York,paypal
CUST0448,2024-01-26,9.46,Home,Chicago,Debit
CUST0352,2024-02-21,1555.07,,Chicago,paypal
CUST0291,2022-05-23,298.92,Home,Phoenix,
CUST0468,2023-02-05,1960.15,Books,HOUSTON,Credit Card
CUST0097,2022-12-03,1134.73,,,paypal
CUST0054,2022-07-01,54.44,,New York,Debit
CUST0467,2022-10-18,403.84,Toys,,cash
CUST0030,2022-01-12,335.37,Beauty,HOUSTON,Debit
CUST0067,2023-05-05,1483.72,Beauty,,Debit
CUST0106,2024-04-17,1416.44,,los angeles,cash
CUST0159,2023-05-30,,,Chicago,Debit
CUST0074,2024-04-24,792.47,Books,Phoenix,paypal
CUST0451,2023-04-19,1148.03,Clothing,Chicago,
CUST0234,2024-05-12,1420.41,Toys,HOUSTON,cash
CUST0436,2022-09-13,350.95,Beauty,HOUSTON,CRD
CUST0094,2022-04-08,781.04,Electronics,los angeles,Debit
CUST0322,2023-11-14,1831.76,Books,HOUSTON,CRD
CUST0284,2023-01-13,143.83,Clothing,Phoenix,paypal
CUST0085,2023-06-03,79.72,Electronics,New York,
CUST0384,2022-12-18,,Books,HOUSTON,Credit Card
CUST0059,2022-05-20,647.49,,HOUSTON,CRD
CUST0281,2024-01-01,1899.54,Grocery,HOUSTON,paypal
CUST0088,2023-09-14,192.04,Toys,New York,cash
CUST0087,2024-02-21,12.53,Toys,los angeles,CRD
CUST0111,2023-11-23,1059.92,,,Credit Card
CUST0416,2023-11-10,1429.98,Clothing,HOUSTON,
CUST0027,2022-02-19,1542.54,Books,los angeles,paypal
CUST0103,2023-03-08,46.17,Electronics,Chicago,Debit
CUST0033,2022-04-09,1591.82,Grocery,,Debit
CUST0263,2022-12-01,638.59,Books,Phoenix,Debit
CUST0203,2022-05-04,457.14,Clothing,Chicago,paypal
CUST0206,2022-01-13,772.27,,los angeles,Credit Card
CUST0143,2023-01-13,78.32,Books,HOUSTON,paypal
CUST0256,2022-04-15,1422.19,Grocery,Chicago,Credit Card
CUST0324,2023-11-26,1848.35,Grocery,Chicago,Debit
CUST0453,2024-05-21,1329.4,Clothing,Chicago,Credit Card
CUST0300,2023-06-08,1277.59,Books,Phoenix,cash
CUST0007,2023-09-24,1515.47,Clothing,Chicago,Debit
CUST0388,2022-03-23,110.45,Home,HOUSTON,paypal
CUST0193,2022-02-08,468.51,,,paypal
CUST0163,2024-02-18,69.61,Beauty,,paypal
CUST0118,2022-12-06,678.88,Books,Phoenix,Credit Card
CUST0341,2024-03-31,1371.57,Books,Phoenix,CRD
CUST0094,2022-01-07,119.88,,New York,Debit
CUST0073,2022-05-09,174.44,,,Debit
CUST0041,2023-04-24,616.04,Books,los angeles,CRD
CUST0128,2023-08-14,891.03,Books,Chicago,CRD
CUST0498,2023-01-22,327.21,,HOUSTON,cash
CUST0222,2024-04-19,1907.05,,New York,CRD
CUST0043,2022-11-04,1186.32,Grocery,Phoenix,
CUST0195,2023-04-10,559.28,,Phoenix,CRD
CUST0070,2022-07-20,301.0,Books,New York,Credit Card
CUST0374,2023-05-19,803.16,Beauty,HOUSTON,
CUST0251,2023-08-26,133.18,Electronics,New York,CRD
CUST0084,2023-03-23,1913.76,Home,Phoenix,
CUST0353,2022-03-01,1298.32,Beauty,,Debit
CUST0018,2023-01-06,1258.21,Electronics,,
CUST0134,2023-11-29,286.21,Books,Phoenix,cash
CUST0431,2022-04-30,1539.65,Beauty,HOUSTON,
CUST0462,2022-07-13,1750.77,Grocery,,CRD
CUST0155,2023-06-30,1313.56,Beauty,Phoenix,paypal
CUST0386,2024-01-16,1737.53,Clothing,,cash
CUST0177,2022-10-03,,Beauty,,paypal
CUST0087,2022-01-02,184.71,Beauty,Phoenix,CRD
CUST0376,2022-06-30,743.05,Grocery,los angeles,CRD
CUST0486,2023-08-04,1626.88,Grocery,los angeles,Credit Card
CUST0415,2022-09-23,1965.72,Beauty,HOUSTON,
CUST0056,2022-06-20,150.42,Clothing,HOUSTON,Credit Card
cust0176,2023-05-12,1342.34,Clothing,New York,Credit Card
CUST0490 ,2022-02-12,184.65,,,Credit Card
CUST0267,2024-02-19,524.33,,HOUSTON,paypal
CUST0173,2022-12-18,1998.88,Books,Chicago,
CUST0313,2022-12-31,1744.89,Clothing,New York,CRD
CUST0206,2022-05-23,41.62,Clothing,,cash
CUST0359,2022-09-12,730.54,,Phoenix,CRD
CUST0002,2024-04-12,637.59,Home,,Credit Card
CUST0377,2023-03-31,459.45,,HOUSTON,
CUST0042,2023-05-03,1973.61,Clothing,,CRD
CUST0100,2023-06-17,1751.23,,New York,Debit
CUST0045,2023-11-21,1992.57,,los angeles,CRD
CUST0247,2022-09-04,479.15,Grocery,,
CUST0055,2024-01-03,48.74,Home,HOUSTON,paypal
CUST0132,2023-11-18,237.43,Grocery,Phoenix,
CUST0047,2022-12-07,1742.6,Clothing,,paypal
CUST0368,2024-01-13,757.12,,,CRD
CUST0115,2022-10-25,166.24,Clothing,Chicago,
CUST0097,2022-04-29,1141.41,Grocery,,paypal
CUST0296,2022-11-15,114.39,,los angeles,CRD
CUST0164,2024-03-27,1355.4,Grocery,Phoenix,
CUST0114,2022-01-10,1071.97,,Chicago,Debit
CUST0152,2023-05-27,1356.76,Grocery,Phoenix,paypal
CUST0341,2024-04-27,1402.96,Home,Chicago,cash
CUST0064,2024-05-18,1410.11,,,Debit
CUST0361,2022-03-02,1962.1,Home,los angeles,
CUST0376,2022-08-19,1397.82,Electronics,,Debit
CUST0373,2024-04-14,1315.09,Grocery,New York,cash
CUST0217,2022-12-23,1513.01,Beauty,New York,cash
CUST0145,2022-07-19,1399.23,,HOUSTON,Credit Card
CUST0386,2024-04-04,98.79,Toys,HOUSTON,
CUST0071,2023-05-10,575.07,Grocery,los angeles,Debit
CUST0101,2022-01-10,718.07,Clothing,,Debit
CUST0219,2022-06-22,1851.23,Clothing,Chicago,CRD
CUST0027,2023-06-12,1296.7,Beauty,los angeles,
cust0126,2023-05-16,598.41,Grocery,,
CUST0355,2023-11-18,1313.62,,,
CUST0324,2023-01-12,13.32,Clothing,New York,Credit Card
CUST0343,2022-08-19,36.28,,Chicago,
CUST0407,2023-01-29,963.22,Beauty,Chicago,cash
CUST0167,2024-03-25,,Beauty,,
CUST0285,2024-03-13,1622.51,,New York,cash
CUST0276,2024-03-20,1299.92,Books,,Credit Card
CUST0307,2022-01-06,1104.99,Home,New York,Credit Card
CUST0106,2022-03-31,1120.62,Electronics,New York,Credit Card
CUST0187,2022-06-25,840.33,Electronics,los angeles,paypal
CUST0485,2024-03-12,579.73,,HOUSTON,Debit
CUST0356,2022-12-27,1208.41,,los angeles,
cust0420,2022-05-26,592.42,Books,los angeles,cash
CUST0303,2022-05-12,1455.5,Beauty,New York,cash
CUST0196,2022-06-17,794.12,Clothing,Chicago,
CUST0356,2022-07-28,131.82,Toys,,
CUST0366,2023-11-05,1292.02,,Phoenix,Debit
CUST0079,2024-03-17,861.59,Electronics,Phoenix,Debit
CUST0064,2023-12-02,1092.22,Clothing,Chicago,
CUST0466,2022-10-07,284.12,Books,Chicago,Credit Card
CUST0497,2022-04-18,1563.29,Clothing,los angeles,cash
CUST0157,2024-04-06,974.13,,Chicago,
CUST0145,2023-09-15,189.12,Electronics,los angeles,paypal
CUST0200,2024-04-05,1480.01,,Phoenix,cash
CUST0207,2022-05-11,510.71,,,Debit
CUST0074,2024-01-24,527.41,Home,,Debit
CUST0215,2022-07-07,872.31,Home,,CRD
CUST0142,2023-06-18,1882.77,Books,Chicago,
CUST0486,2024-02-29,618.6,Clothing,,Credit Card
CUST0123,2022-06-19,1146.39,Clothing,,paypal
CUST0253,2022-01-11,1923.95,Beauty,,cash
CUST0070,2023-06-12,1367.09,,,Credit Card
CUST0316,2024-05-01,1489.29,Beauty,,cash
CUST0126,2023-11-09,1901.25,,,cash
CUST0230,2023-11-22,1859.67,,los angeles,Debit
CUST0430,2022-12-28,1904.49,Beauty,HOUSTON,CRD
CUST0497,2023-11-27,492.03,,,Credit Card
CUST0248,2022-08-07,-5.51,Beauty,los angeles,paypal
CUST0492,2024-04-25,1785.77,,Phoenix,CRD
CUST0004,2022-12-03,589.68,Clothing,New York,paypal
CUST0096,2022-01-10,193.69,,los angeles,Credit Card
CUST0461,2022-05-07,1825.35,Electronics,los angeles,
CUST0241,2022-11-03,722.64,Grocery,Phoenix,paypal
CUST0225,2023-03-26,,Home,,CRD
CUST0453,2022-07-23,212.44,Toys,New York,Debit
CUST0381,2022-02-02,312.23,Books,HOUSTON,
CUST0061,2023-07-18,986.09,Grocery,Chicago,CRD
CUST0473,2024-04-25,771.59,Clothing,New York,Credit Card
CUST0177,2024-02-25,1365.72,Electronics,,paypal
CUST0306,2023-03-21,955.19,Toys,HOUSTON,Credit Card
CUST0127,2024-01-17,1017.59,Books,Chicago,Credit Card
CUST0359,2024-04-20,852.61,,,Credit Card
CUST0258,2022-07-13,1985.03,Grocery,los angeles,Credit Card
CUST0020,2022-07-16,1857.49,Beauty,New York,cash
CUST0443,2023-02-22,1045.19,Books,los angeles,paypal
CUST0032,2023-10-22,93.83,Clothing,Chicago,paypal
CUST0180,2022-09-10,,Electronics,los angeles,Credit Card
CUST0339,2022-08-06,563.49,Toys,Phoenix,Credit Card
CUST0130,2023-01-08,,Clothing,New York,
CUST0283,2022-05-14,655.74,Home,,cash
CUST0191,2022-10-10,412.17,Beauty,New York,Credit Card
CUST0381,2022-02-12,1168.99,Books,los angeles,
CUST0051,2023-07-14,1234.21,Toys,,CRD
CUST0104,2022-06-07,78.06,Books,HOUSTON,cash
CUST0457,2024-05-23,1690.64,,Chicago,paypal
CUST0368,2023-03-23,126.09,Beauty,Phoenix,cash
CUST0086,2023-12-15,1934.65,Toys,New York,cash
CUST0498,2024-01-29,1627.21,,,cash
CUST0498,2023-03-25,1498.96,Beauty,Phoenix,CRD
CUST0140,2022-01-04,,Books,Phoenix,
CUST0476,2023-04-12,1002.67,,Chicago,paypal
CUST0152,2023-07-20,229.4,Books,New York,cash
CUST0021,2022-10-12,1853.77,Toys,,Credit Card
CUST0128,2022-08-04,1064.54,Electronics,,paypal
CUST0498,2022-03-27,1892.32,,Chicago,
CUST0460,2022-11-29,1970.38,Electronics,,paypal
CUST0495,2022-09-20,1942.93,,,cash
CUST0382,2023-11-01,507.26,,los angeles,CRD
CUST0138,2023-10-07,1613.54,Beauty,los angeles,CRD
CUST0372,2022-06-01,1803.36,Clothing,HOUSTON,Debit
CUST0418,2022-07-13,1135.01,Grocery,,paypal
CUST0084,2024-04-17,782.34,Books,New York,Debit
CUST0126,2023-10-23,1940.47,Clothing,,cash
CUST0385,2023-09-10,190.46,Beauty,New York,Credit Card
CUST0391,2022-02-14,255.68,Clothing,Chicago,Debit
CUST0308 ,2024-03-21,203.74,Home,,
CUST0072,2023-07-31,1783.7,Grocery,Chicago,paypal
CUST0125,2023-12-10,527.59,,New York,Credit Card
CUST0053,2022-04-16,1018.2,Beauty,los angeles,Credit Card
CUST0013,2023-01-30,286.23,Toys,los angeles,
CUST0453,2022-04-26,978.56,Clothing,los angeles,Credit Card
CUST0145,2023-09-23,660.79,Home,New York,Credit Card
CUST0092,2022-12-09,1195.22,Beauty,los angeles,
CUST0320,2022-12-23,1749.56,Toys,HOUSTON,
CUST0136,2023-12-30,1595.35,Electronics,,Debit
CUST0076,2023-02-04,887.86,,,Credit Card
CUST0219,2022-10-13,280.78,Home,los angeles,Debit
CUST0181,2023-03-11,957.39,Beauty,Phoenix,
CUST0411,2022-09-09,760.2,,HOUSTON,cash
CUST0273,2022-08-24,763.1,Beauty,Phoenix,cash
CUST0416,2023-12-21,165.37,Home,New York,Debit
CUST0009,2023-05-01,1914.81,Clothing,New York,paypal
CUST0435,2024-04-18,270.09,,los angeles,cash
CUST0468,2022-08-04,1653.92,Electronics,,Debit
CUST0357,2023-01-22,1463.49,Beauty,Chicago,Credit Card
CUST0340,2023-05-04,1673.25,Grocery,New York,Debit
CUST0041,2022-01-13,1134.06,Beauty,los angeles,Debit
CUST0072,2023-12-17,1897.02,,HOUSTON,
CUST0401,2022-01-14,566.41,Grocery,New York,
CUST0385,2022-06-14,11.84,Beauty,,CRD
CUST0425,2023-08-09,998.76,Books,HOUSTON,Debit
CUST0048,2022-05-09,1483.7,Beauty,Phoenix,Credit Card
CUST0095,2023-07-27,1206.22,Clothing,,
CUST0161,2023-02-19,1652.78,Grocery,New York,paypal
CUST0100,2022-04-17,146.4,Home,New York,Debit
CUST0278,2022-08-05,1190.19,Toys,los angeles,cash
cust0476,2023-08-07,1125.24,,New York,Credit Card
CUST0484,2023-01-01,1500.88,Beauty,Phoenix,Debit
CUST0201,2022-05-13,1402.34,Clothing,Chicago,CRD
CUST0258,2024-04-06,1547.87,Electronics,Phoenix,CRD
CUST0445,2022-10-25,314.06,,New York,
CUST0368,2022-08-09,1613.03,Grocery,,
CUST0494,2024-01-17,1213.57,,,paypal
CUST0068,2023-01-04,1243.18,Beauty,New York,
CUST0199,2023-09-18,1209.82,Grocery,Phoenix,
CUST0050,2022-05-27,1530.3,Toys,Phoenix,Credit Card
CUST0233,2022-10-30,314.56,Toys,Phoenix,paypal
CUST0037,2024-03-01,916.09,,Chicago,CRD
CUST0072,2023-08-06,971.4,Home,,paypal
CUST0439,2023-11-28,249.26,Home,Phoenix,cash
CUST0192,2023-02-28,1006.94,Toys,,Credit Card
CUST0330,2024-03-20,482.08,,New York,Debit
CUST0149,2023-08-07,792.55,Clothing,los angeles,CRD
CUST0343,2023-04-23,931.66,,,CRD
CUST0093,2023-02-11,1534.12,Books,HOUSTON,paypal
CUST0176,2023-05-13,417.4,,New York,paypal
CUST0280,2023-04-27,282.48,Books,Chicago,cash
CUST0308,2022-03-05,1872.28,Home,,CRD
CUST0110,2022-01-24,1904.82,Beauty,Chicago,paypal
CUST0043,2022-10-08,804.19,Toys,,
CUST0215,2023-11-17,1785.08,Grocery,,Credit Card
CUST0462,2024-02-11,586.78,Books,Chicago,CRD
CUST0275,2022-06-14,1930.84,Beauty,Chicago,
CUST0422 ,2023-09-04,389.11,Grocery,Chicago,
CUST0481,2024-04-25,1470.81,Home,New York,Debit
CUST0479,2022-11-21,218.35,Beauty,Chicago,cash
CUST0231,2024-05-27,242.69,,,cash
CUST0112,2022-07-12,834.55,,,Debit
CUST0111,2022-07-15,,Electronics,Chicago,paypal
CUST0460,2024-04-18,1734.19,,,CRD
CUST0181,2023-07-10,845.96,Home,New York,Debit
CUST0192,2023-09-02,316.94,Beauty,HOUSTON,paypal
CUST0353,2023-10-12,559.33,Clothing,New York,Credit Card
CUST0009,2023-02-26,198.39,,New York,
CUST0298,2023-11-15,572.71,Beauty,los angeles,Debit
CUST0283,2022-07-20,1711.25,Clothing,Chicago,CRD
CUST0421,2024-03-14,1479.72,Electronics,Chicago,Debit
CUST0138,2022-09-28,,Beauty,,Debit
CUST0466,2022-01-16,42.76,Home,,cash
CUST0308,2022-06-24,1917.91,Beauty,los angeles,cash
CUST0099,2023-02-07,1655.39,Beauty,los angeles,
CUST0373,2022-11-22,1029.73,Beauty,los angeles,Credit Card
CUST0065,2023-10-09,1149.64,Beauty,,
CUST0429,2022-11-27,,Clothing,New York,CRD
CUST0395,2022-01-29,1232.38,,New York,cash
CUST0381,2023-04-10,1265.27,Home,los angeles,Debit
CUST0114,2023-07-03,1679.32,Beauty,,paypal
CUST0141,2022-05-28,1251.15,Clothing,New York,CRD
CUST0063,2022-10-17,516.61,Grocery,New York,Credit Card
CUST0186,2022-08-01,775.51,,,Credit Card
CUST0250,2022-03-20,412.69,Beauty,HOUSTON,paypal
CUST0231,2022-07-04,590.5,Grocery,,cash
CUST0438 ,2022-12-22,962.66,,New York,Debit
CUST0131,2022-07-17,1208.28,,New York,cash
CUST0079,2023-01-09,220.72,Books,New York,paypal
CUST0043,2022-05-10,527.86,,los angeles,Credit Card
CUST0283,2023-04-24,1487.84,,HOUSTON,cash
CUST0473,2022-06-27,387.73,Toys,HOUSTON,Credit Card
CUST0393,2022-06-19,1586.14,,HOUSTON,CRD
CUST0383,2022-11-23,1242.05,Beauty,HOUSTON,Debit
CUST0192,2024-04-19,119.18,Grocery,New York,cash
CUST0210,2024-04-26,1753.28,,Chicago,CRD
CUST0093,2023-03-16,1579.7,Home,los angeles,Credit Card
CUST0191,2024-03-09,,Electronics,Chicago,
CUST0169,2023-08-05,1588.43,Books,Phoenix,Credit Card
CUST0309,2022-08-11,196.87,Toys,,cash
CUST0414,2022-03-18,1143.64,Beauty,,CRD
CUST0164,2022-02-20,1603.48,,New York,paypal
CUST0064,2023-09-08,647.02,Beauty,los angeles,cash
CUST0010,2024-05-26,1147.28,Electronics,HOUSTON,paypal
CUST0496,2023-07-01,,Electronics,Chicago,
CUST0241,2024-04-01,824.31,Toys,Chicago,paypal
CUST0205,2024-03-04,619.48,Electronics,HOUSTON,paypal
CUST0233,2023-10-19,1933.98,Clothing,,paypal
cust0053,2022-01-11,268.86,Home,,
CUST0116,2022-07-15,1445.46,Home,,cash
CUST0479,2022-02-23,511.97,Electronics,New York,Credit Card
CUST0039,2023-12-06,1221.63,Beauty,Chicago,
CUST0071,2022-05-03,243.84,Grocery,,cash
CUST0495,2023-10-15,888.03,Clothing,Phoenix,cash
CUST0245,2022-10-15,637.04,,los angeles,Credit Card
CUST0152,2022-12-28,1112.62,Books,,
CUST0106,2022-03-18,1943.25,Electronics,los angeles,Credit Card
CUST0240,2022-07-12,970.17,Home,los angeles,cash
CUST0264,2024-02-18,1888.21,,,Debit
CUST0055,2022-08-13,1832.56,Beauty,HOUSTON,cash
CUST0400,2022-03-12,548.46,Grocery,,paypal
CUST0296,2022-05-31,916.52,Clothing,,Credit Card
CUST0458,2022-10-01,47.46,,HOUSTON,paypal
CUST0475,2022-12-29,857.26,Grocery,HOUSTON,cash
CUST0171,2022-10-07,733.26,Electronics,,CRD
CUST0217,2022-07-13,799.41,Toys,Phoenix,cash
CUST0222,2022-02-21,1289.15,Clothing,los angeles,Credit Card
CUST0019,2022-09-02,122.35,Clothing,Chicago,Debit
CUST0359,2023-02-06,779.7,Books,,
CUST0106,2022-07-28,688.74,Toys,,cash
CUST0002,2023-05-31,1814.64,,,paypal
CUST0353,2022-11-19,1359.7,Grocery,los angeles,paypal
CUST0073,2023-11-14,943.95,Home,New York,Debit
CUST0452,2023-11-27,1518.12,Electronics,Phoenix,paypal
CUST0299 ,2023-04-29,209.87,Electronics,Phoenix,
CUST0428,2023-05-31,326.28,Grocery,,Credit Card
CUST0412,2023-04-09,976.23,Home,Phoenix,paypal
CUST0130,2022-01-14,1653.78,Toys,,paypal
CUST0397,2024-05-13,1187.44,Clothing,Chicago,
CUST0328 ,2024-05-26,432.71,Grocery,Chicago,CRD
CUST0296,2023-03-18,712.43,Clothing,los angeles,CRD
CUST0495,2023-10-04,1354.39,,Phoenix,Debit
CUST0348,2022-12-06,775.96,Beauty,Chicago,paypal
CUST0297,2022-12-18,1666.68,Clothing,HOUSTON,CRD
CUST0406,2022-10-23,211.48,Electronics,HOUSTON,
CUST0349,2022-10-24,1243.83,Grocery,Chicago,CRD
CUST0410,2023-04-10,72.32,Toys,,cash
CUST0251,2023-03-17,698.03,Electronics,New York,paypal
CUST0450,2024-05-29,999.01,,los angeles,Credit Card
CUST0074,2022-07-21,858.42,Clothing,Chicago,Debit
CUST0478,2024-04-11,1353.79,Beauty,HOUSTON,CRD
CUST0051,2022-11-06,1190.05,Grocery,Phoenix,CRD
CUST0166,2022-05-23,1363.48,Books,Chicago,Debit
CUST0103,2022-03-29,587.64,,Phoenix,Debit
CUST0449,2022-04-09,268.61,,,paypal
CUST0351,2023-04-25,701.93,,HOUSTON,CRD
CUST0468,2024-02-25,836.05,Grocery,Phoenix,paypal
CUST0298,2022-05-11,1237.99,Toys,New York,CRD
CUST0344 ,2023-06-15,915.04,Electronics,New York,Credit Card
CUST0333,2023-09-01,185.77,Toys,Phoenix,CRD
CUST0443,2024-01-29,1165.08,,,
CUST0105,2023-07-30,1478.25,,los angeles,Debit
CUST0328,2022-11-05,1252.76,Electronics,,CRD
CUST0103,2022-01-01,297.57,Clothing,Phoenix,Credit Card
CUST0054,2024-05-02,1006.67,Beauty,New York,Credit Card
CUST0248,2024-04-19,462.2,,Chicago,cash
CUST0440,2022-05-07,859.03,Electronics,los angeles,Debit
CUST0337,2023-06-08,1480.75,,los angeles,CRD
CUST0149,2023-08-26,980.86,Toys,HOUSTON,CRD
CUST0055,2024-04-13,843.91,Electronics,Chicago,CRD
cust0200,2023-10-23,1297.35,,New York,paypal
CUST0240,2023-04-15,546.58,Grocery,Chicago,cash
CUST0258,2023-12-25,1045.36,,New York,Debit
CUST0181,2023-07-31,671.98,Grocery,Chicago,
CUST0202,2024-05-09,1286.72,Beauty,HOUSTON,cash
CUST0295,2023-06-04,1548.55,,Chicago,Debit
CUST0302,2022-12-23,1164.83,Beauty,New York,Credit Card
CUST0376,2022-04-09,1327.17,,,CRD
CUST0119,2024-04-07,1833.71,Books,New York,Debit
CUST0197,2023-03-07,1843.98,Electronics,Phoenix,paypal
CUST0434,2023-03-29,1524.34,Electronics,los angeles,paypal
CUST0231,2023-10-15,1143.3,Books,los angeles,paypal
CUST0348,2022-07-26,1481.73,Beauty,,cash
CUST0099,2022-01-25,1254.52,Clothing,los angeles,Credit Card
CUST0458 ,2023-08-05,1088.63,Clothing,Chicago,Debit
CUST0491,2023-10-20,1051.59,Books,,Debit
CUST0243,2023-01-01,1233.14,,,Debit
CUST0225,2023-01-21,1746.69,Clothing,los angeles,cash
CUST0061,2022-02-22,1198.99,Home,New York,Debit
CUST0149,2022-09-15,774.76,Home,New York,Debit
CUST0039,2022-09-05,1704.92,,Chicago,CRD
CUST0280,2022-04-24,1161.37,Toys,,Credit Card
CUST0216,2022-12-09,1774.94,Electronics,los angeles,Debit
CUST0376,2024-02-15,1323.31,Electronics,los angeles,CRD
CUST0486,2023-09-17,1403.21,Electronics,Chicago,Credit Card
CUST0307,2022-03-24,1773.91,,los angeles,paypal
CUST0054 ,2023-10-28,694.02,,Chicago,Debit
CUST0029 ,2022-07-20,1063.71,Beauty,,
CUST0283,2023-02-01,1529.02,Grocery,HOUSTON,
CUST0071,2022-05-01,1793.26,Home,Chicago,Debit
CUST0471,2022-08-26,174.9,Electronics,los angeles,CRD
CUST0455,2023-07-04,1131.78,Electronics,,
CUST0030,2022-05-10,871.5,Toys,New York,paypal
CUST0336,2022-10-27,250.73,Beauty,HOUSTON,
CUST0040,2023-07-11,403.78,Home,,Debit
CUST0155,2024-03-09,1098.33,Books,Phoenix,paypal
CUST0278,2022-02-25,686.74,Beauty,,cash
CUST0041,2022-05-21,1681.26,,los angeles,paypal
CUST0108,2024-01-13,1630.92,Grocery,New York,Debit
CUST0333,2022-04-27,32.79,Electronics,Chicago,paypal
CUST0154,2022-03-28,110.04,Beauty,HOUSTON,Credit Card
CUST0197,2022-08-18,403.52,Grocery,,CRD
CUST0339,2023-07-09,1523.62,Electronics,Phoenix,paypal
CUST0465,2024-02-11,1177.83,Electronics,Chicago,
CUST0223,2024-03-12,1455.74,Electronics,,Credit Card
CUST0488,2023-11-26,567.71,,HOUSTON,CRD
